,date,review,rating,isEdited,userName,title,developerResponse,review-en
71,2021-09-27 18:17:39,Arkadaşlar basıyorum uygulamanın üzerine daha açılmadan kapanıyor nasıl düzeltebilirim?,1,FALSE,Zehrmerv,Açılmıyor,,"Friends, I press it, how can I fix it before the application closes before it was opened?"
72,2021-09-27 15:42:34,Uygulama atıyor.,2,FALSE,Mstkrtş,Uygulama atıyor!!!,,Application is throwing.
73,2021-07-29 15:12:42,Çok güzel bir uygulama umarım ücretsiz kalmaya devam eder,5,FALSE,Oldldlsl,Sağolun,,"A very nice application, I hope it will remain free"
74,2021-09-25 11:29:57,yeni indirdim uygulama açılmıyor !!?,1,FALSE,random bişi,uygulamayı açamıyorum,,I just downloaded the application does not open !!?
75,2021-09-02 14:19:57,Eskiden bu test kredisi olayı yoktu. Artık test çözebilmek için test kredisi gerekiyor ve maalesef premium üyelik olmadan test kredisi biriktirmek çok güç. Test kredisi olaya başka bir boyut kattı. Artık uygulama hiç verimli değil.,1,FALSE,Üzgün Bir 12. Sınıf Öğrencisi,Test Kredisi,,"In the past, there was no test loan. Now you need a test loan to solve the test and unfortunately it is very difficult to accumulate test loans without premium membership. The test loan added another dimension to the incident. The application is no longer efficient."
76,2021-04-23 20:09:01,Deneme çözme seçeneği olsa çok güzel olur,5,FALSE,asudeaw,Lütfen,,It would be very nice if it had an essay solving option
77,2021-04-05 16:51:24,istediğimiz şekilde soru çözümü yapabiliyoruz ücretsiz olması ayrı seviye belirtmesi ayrı güzel kulanmanızı tavsiye ederim sadece internetsiz de kullanılsa güzel olur :)),5,FALSE,Alina Asu,Mükemmel,,"We can solve the question as we want to be free to specify a separate level I recommend you to use it separately, it would be nice if it is used without internet :))"
78,2021-02-10 11:08:22,Yılbaşı bitti artık bu uygulamanın menüdeki görünümündeki logosundaki yılbaşı şapkası olan logoyu kaldırır mısınız ?,1,FALSE,umuthard,Yılbaşı şapkalı logoyu kaldırın,,"New Year's Eve is over now, can you remove the logo with the Christmas hat on the logo of this application on the menu?"
79,2021-02-02 20:00:07,Ücretsiz olabilirdi herkesin imkanı yok .,1,FALSE,zhrlvcr,Ücretsiz olabilir di!!!,,It could have been free everyone has no possibility.
80,2020-11-28 10:49:58,Piyasada ücretsiz en güzel uygulma. Ancak uygulama biraz daha geliştirilmeli,5,FALSE,Enes Fırat,Ücretsiz,,"The most beautiful application on the market. However, the application should be developed a little more"
81,2020-06-03 10:56:54,Uygulamayı ipadıma yükleyim dedim. En azından ordan kalemle soruları çözebiliyim diye ama ipad 3 te uygulamayı açmadan atıyor. Lütfen bu durumu düzeltin telefondan çok tabletten kalemimle çözmek istiyorum.,5,FALSE,OkanGaffar,İpad 3 ios 9.3.5 uygulamadan atıyor,,"I said I'll install the application on my iPad. At least I can solve the questions with a pen from there, but he throws it without opening the application in iPad 3. Please correct this situation from the phone rather than the tablet I want to solve it with my pen."
82,2020-11-16 15:57:00,Reklamlar yüzünden test ler açılmıyo aklınız varsa indirmezsiniz,1,FALSE,kot ımmık,İndirmeyin,,"Tests are not opened because of ads, if you have a mind, you won't download it"
83,2020-05-14 13:01:28,Apple Music sonrası ilk kez bir uygulamaya para verdim pişman değilim.,5,FALSE,Ahmet Yeşilselvi,Premium,,I did not regret that I gave money to an application for the first time after Apple Music.
84,2020-05-24 1:19:11,Tek eksiği çıkmış sorularda 2018-19 yks sorularının olmayışı,4,FALSE,cerenozata,Uygulama çok başarılı,,The lack of 2018-19 YKS questions in the questions that have only been missing
85,2020-05-18 16:03:55,Çok fazla reklam var,1,FALSE,sdhcölc,Reklamlar dikkat dağıtıcı bilgiyi vermek yerine para kazanma esaslı,,There are too many ads
86,2020-05-16 11:04:27,İpad 2 lerde güncelleme sonrası uygulama açılmıyor hep uygulamadan atıyor düzeltin lütfen,1,FALSE,echnn,Güncelleme sonrası açılmıyor,,"After the update on iPad 2, the application does not open, always removes from the application please correct"
87,2022-04-17 13:21:42,gercekten uygulamada suan eksik bir şey göremedim ihtiyacim isteğim olan her sey var guzel hazirlanmis elinize saglik valla,5,FALSE,melaemsem,kusursuz,"{'id': 34143127, 'body': 'Merhaba , pozitif düşüncelerini zaman ayırıp bizimle paylaştığın teşekkür ederim. Senin için hazırladığımız uygulamamızdan memnun kalmana çok sevindim. İletmek istediğin başka bir konu olursa info@pakodemy.com mail adresimizden ulaşabilirsin. İyi dersler :)', 'modified': '2023-01-07T10:44:26Z'}","I really couldn't see anything missing in practice, I need everything I want."
88,2020-05-09 20:22:22,Güncelleme soruyor ama güncelleme gözükmüyor,2,FALSE,İ phonlu,Güncelleme soruyor ama güncelleme gözükmüyor,,He asks the update but the update does not appear
89,2020-05-07 14:32:05,Hiç bir şey karşılıksız değil her bokta reklam 10 soru çözüyoz reklam izletiyorlar reklam izlemeden sorulara bakamıyorsun,1,FALSE,gelgorbenı,Reklamlar ve ücretli,,"Nothing is unrequited, every shit is advertising 10 questions solving advertisements are watching advertisements you can't look at the questions without watching advertisements"
90,2020-05-06 10:22:12,Güncellemeden sonra çok kötü oldu,2,FALSE,kfksfks,Güncelleme,,It was very bad after the update
91,2020-04-27 9:09:10,"Eğer sadece konu takip ilerlemesi yapsam soru çözümü, deneme çözme vs yapmasam yine de ücretli mi ? Sadece planlı bir şekilde ilerlemek için kullanmak istiyorum",4,FALSE,sıfırtolerans,Ücret,,"If I just make a tracking progress, is it a question solution, trial solving, etc. I just want to use it to move forward in a planned way"
92,2020-04-24 8:03:37,REKLAM İZLEMEK İÇİN UYGULAMA YAPMIŞLAR HER BİR TEST İÇİN REKLAM İZLEMEN LAZIM !!!!,1,FALSE,yusuf343233,SAKIN İNDİRMEYİN HER SORUDA REKLAM ÇIKIYO,,"They have made applications to watch ads, you need to watch ads for each test !!!!"
93,2020-04-05 15:55:48,Sınava hazırlayan bir uygulamada bu kadar çok reklam çıkıp zaman kaybı olmaması lazım!!!,1,TRUE,kullanıcı443,Çok reklam var,"{'id': 14380704, 'body': 'Merhaba,\r\nPakodemy 5.0 versiyonuyla 30.000 çözüm videosunu öğrencilerin kullanımına açtık.', 'modified': '2020-04-01T07:12:02Z'}","In an application that prepares for the exam, so many ads should not be a waste of time !!!"
94,2020-04-03 20:04:10,"ücretsiz olması gerçekten büyük bir ayrıcalık ancak her test başına bir reklam çıkması biraz sinir bozucu olabiliyor en azından reklam sıklığı azaltılmalı, teşekkürler",1,FALSE,Oceanhorse108,reklam işi bozuyor,"{'id': 14543693, 'body': ""Merhaba, öneri için teşekkür ederiz. Reklam formatları üzerinde çalışıyoruz.\nYKS'de başarılar."", 'modified': '2020-04-08T13:48:50Z'}","It is really a great privilege to be free, but it can be a bit annoying to have an ad per test, at least the frequency of ad should be reduced, thanks"
95,2023-05-22 16:00:27,1 puanı ücretli olmasından kırdım onun dışında uygulamadaki her şey mükemmel ücretli olması da bence göz andı edilebilir bi durum,4,FALSE,just like animals,Neden ücreeetttliii,"{'id': 36698880, 'body': 'Merhaba, değerli vaktini ayırıp düşüncelerini bizimle paylaştığın için teşekkür ederim.Kullanıcılarımızın görüşlerini önemsiyoruz. Uygulamamız her kullanıcıya hitap eden seçenekler sunuyor.Ücretsiz bir şekilde de kullanabilirsin.Bize 08508852314  nolu WhatsApp destek hattımızdan ulaşabilirsen yardımcı olacağım.Dönüşünü bekliyorum', 'modified': '2023-05-24T06:46:21Z'}","I broke 1 point from being paid, except that everything in the application is perfectly paid, I think it can be oğit."
96,2023-05-07 23:45:34,Ücretsiz kullanım alanı baya sıkıntılı çark da pek test çözme çıkmıyo reklam izleyerek de bir yere kadar test çözebiliyoruz eskiden daha iyidi biraz kısıtlamalar fazla olmuş mecbur premiuma geçtim yine de güzel severek kullanıyorum,4,FALSE,bana bak kullanıcısı,Ücretli,"{'id': 36414104, 'body': 'Merhaba, senin de belirttiğin gibi ücretsiz kullanımlarda bazı sınırlar olabiliyor. Sınırsız ve avantajlı kullanmak isteyen kullanıcılarımız için de farklı seçeneklerimiz mevcut. Premium üyeliğinden memnun kalmana çok sevindim. Başarılar dilerim :)', 'modified': '2023-05-09T10:00:22Z'}","Free use area is quite distressed in the wheel of the test solving, we can solve the test by watching advertisements."
97,2023-05-20 13:46:41,"internet olduğu halde sürekli internet hatası veriyor 
Test çözüyorum test bitmeden bağlantı gidiyor 
Lütfen düzeltilsin",1,FALSE,scofieldrean,İNTERNET HATASI,"{'id': 36649052, 'body': 'Merhaba, böyle bir durumla karşılaştığın için çok üzgünüm.Bize 08508852314 nolu WhatsApp destek hattımızdan ulaşabilir misin? dönüşünü bekliyorum', 'modified': '2023-05-22T06:43:56Z'}","Although it is internet, it constantly gives internet error
I solve the test, the connection goes before the test is over
Please be corrected"
98,2023-04-11 23:10:18,Ben çok beğendim telefonumda az yer kaplıyor ama internetsiz olsa daha iyi olacak  yolculukta falan çözebilirim,4,FALSE,KimJisoo💜,Çok iyi,"{'id': 35933957, 'body': 'Merhaba, pozitif yorumun ve desteğin için teşekkür ederim.Memnuniyet dönüşleri almak bizi her zaman heyecanlandırıyor.Kullanıcılarımızın fikirleri de bizim için çok değerli bizimle düşünceni paylaştığın için teşekkür ederim.Uygulamamızda birçok seçenek olduğu için internet olması gerekiyor.Uygulamanın sana maksimum fayda sağlaması dileğiyle.. ', 'modified': '2023-04-13T09:23:06Z'}",I like it very much.
99,2023-04-28 17:33:52,birseyi fark edene kadr gözümde inanılmaz bir uygulamaydı lakin soruların bir zaman sonra paralı olması ve reklam gelmesi için bekletmesi tamamen uygulamayı bitirmiş abi gerçekten çok kötü,3,FALSE,jhsswar,.,"{'id': 36244726, 'body': 'Merhaba, uygulamamıza kayıt olduğunda premium avantajlarını deneyimlemen için 24 saat geçerli premium avantajlarına sahip oluyorsun. Daha sonrasında Pakodemy’yi ücretsiz olarak reklam izleyerek ve anasayfadaki çarkı çevirerek tamamen ücretsiz kullanabilirsin. Uygulamada birçok farklı özellik bulunuyor, bu özelliklerden sınırsız ve avantajlı bir şekilde faydalanmak istersen paketlerimizi inceleyebilirsin :)', 'modified': '2023-04-30T06:59:50Z'}","It was an incredible application in my eyes to the one who noticed something, but after a while, the questions were paid to be paid and waiting for the ad."
100,2023-04-03 19:48:15,çok güzel bir şey yapmıssınız elinize emeğinize sağlık,5,FALSE,bb453207,😍,"{'id': 35778928, 'body': 'Merhaba, güzel yorumun ve desteğin için teşekkürler, memnun kalmana çok sevindim. Umarım başarılı olmanda her zaman sana destek olmaya devam ederiz. İyi dersler diliyorum :)', 'modified': '2023-04-05T05:37:22Z'}","You have done something very nice, thank you for your efforts"
101,2023-04-04 21:02:01,İnternetim olmasına rağmen sürekli soruların arasında yeni soruya geçerken ya çok uzun süre geçiyor ya hiç açmıyor ya da sadece beyaz ekran çıkıyor soru gözükmüyor sadece yayın ve zorluk seviyesi falan gözüküyor,1,FALSE,azryvz,:(,"{'id': 35800025, 'body': 'Merhaba , böyle bir deneyim yaşadığın için çok üzgünüm. Yardımcı olabilmem için 08508852314 WhatsApp Kullancı Destek Hattımızdan bize ulaşabilirsin :)', 'modified': '2023-04-06T05:05:29Z'}","Although I have internet, it is either a long time when I pass to the new question between the constant questions, or it does not open it at all or just the white screen does not appear question."
102,2023-03-24 0:49:37,"daha önce böylesine güzel düzenlenmiş, böylesine uygun ayarlanmış bir uygulama görmemiştim. Çok çok güzel tüm özellikleri. Daha da geliştirileceğine eminim. 
Teşekkürlerr",5,FALSE,crncrln,ba yıl dım,"{'id': 35579221, 'body': 'Merhaba, değerli yorumun için teşekkür ederim sayende günüm güzelleşti diyebilirim. Sana eşlik edebilmek bizim için paha biçilemez. Uygulamadan memnun kalman bizi oldukça motive ediyor. Kullanıcılarımızın da fikirleri doğrultusunda uygulamamızı sürekli olarak geliştiriyoruz.Uygulamanın sana maksimum fayda sağlaması dileğiyle.. :)', 'modified': '2023-03-25T07:23:42Z'}","I have never seen such a beautifully arranged, properly arranged application. Very very beautiful features. I'm sure it will be further developed.
Thanks"
103,2023-02-22 2:15:16,Mükemmel;),5,FALSE,s2cio,Emirabigg,"{'id': 35035000, 'body': 'Merhaba Emir, bunu duymayı seviyoruz :) Pozitif yorumlarını zaman ayırıp bizimle paylaştığın için teşekkür ederiz. Senin için hazırladığımız uygulamadan memnun kalmana çok sevindik. İyi dersler, başarılar diliyoruz :)', 'modified': '2023-02-23T13:44:30Z'}",Perfect;)
104,2023-03-22 18:55:50,"Ücretsiz kullanımda neler var premium olmasak her şeye erişebiliyor muyuz 1 gün ücretsiz tanımladı anlamadım ona göre satın alacağım
Not: depremzedeyim",4,FALSE,Deniz3444.,Bilgi,"{'id': 35562916, 'body': 'Merhaba, yardımcı olabilmem için 08508852314 WhatsApp Kullancı Destek Hattımızdan bize ulaşabilirsin :)', 'modified': '2023-03-24T07:05:46Z'}","What is in free use, if we are not premium, can we access everything.
Note: I am in the earthquake"
105,2023-03-18 20:13:33,Herşey güzel ama denemeye girdiğimde tükçeyi çözdüm diğerleri için ücret tarzı bişey talep edildi yani ücretli mi ücretsiz mi anlayamadım uygulamayı,4,FALSE,kkckdfm,R****,"{'id': 35472895, 'body': 'Merhaba, uygulamamızı reklam izleyerek veya çarkı çevirerek ücretsiz olarak kullanabilirsin :) ', 'modified': '2023-03-20T07:21:30Z'}","Everything is fine, but when I entered the experiment, I solved the consumption for others."
106,2023-02-25 21:39:52,Bu uygulamayı kim yaptı Allah aşkına. Rezalet kullanışsız. Kaldı mı böyle kötü uygulamalar,1,FALSE,medesz,Dandik Uygulama,"{'id': 35087251, 'body': 'Merhaba, genel olarak memnuniyet dönüşleri alıyoruz.Kullanıcılarımız için her detayı titizlikle düşünülerek çalışıldı. Bize 08508852314 whatsapp destek hattımızdan ulaşabilirsin.Hemen yardımcı olabilirim', 'modified': '2023-02-27T07:19:43Z'}",Who did this practice for God's sake. Disgraceless. Are such bad practices
