,date,review,rating,isEdited,title,userName,developerResponse,review-en
54,2020-03-25 20:26:27,"Soru çözümünün aktiflik çizgisinde ilerlemesini sürdürme amacı taşıyan ders uygulamaları arasından en iyisi diyebileceğim bir uygulama Tabii ki paralı olacak Ama bizde verdiğimiz paranın hakkını almak isteriz takdir edersiniz ki Ayda yılda bir iyi bir fizikçiye denk geliyorum hiç mi yok öğretmen nerden buldunuz bu tipleri bi soruyu bazen üç kere atıyorum iyi birine denk getirme umuduyla(!) E tabii sadece fizik de değil matematik öğretmenlerinizin de diplomalarını nerden bulduğunu anlayamıyorum Yeter ettim bıktırdılar artık Bir de alaycı oluyor bazısı napalım bi de buna mı delirelim Allah aşkına kul hakkından, branşlarından habersiz bunca öğretmeni nerde buldunuz Türkçeciler okumayı biliyor Allah’tan(!) ne bir açıklama ne bir not dalga mı geçiyorsunuz ya! Bi soru atacağımda “ayrıntılı,açıklayıcı...” yazmak zorunda mıyım ben Çözeni de çözemiyor anlaşılan=karalayıveriyorlar. Salağız zaten biz ne soruyoruz direk bakalım cevap anahtarından atmaya ne gerek var bunların yaptığı da o zaten... Çıldırdım artık ben zorunda mıyım milyon kez kendimi açıklamaya her branşta var böyleleri yeter artık Nolur bi çözüm bulun nolur artık Dönemlik ödedim parasını hakkımı almak istiyorum çok değil ya ciddiye alın. Önceden geri soru iadesi bildirim olarak gelirdi artık süre geçince iadem yapıldı mı onu da anlayamıyorum. Bunlar çözüm isteyen ciddi sorunlar ve ben de hakkımı arıyorum sadece Lütfen bu sorunlara yoğunlaşın. Hele böyle bir dönemde iyice ihtiyaç duyuyorum, hakkıma girilmesin artık şu denetim midir nedir onları biraz daha ciddiyetle yapın... Lütfen yardımcı olun.",1,FALSE,Kötü öğretmen kadrosu.,yks2020mağdurubiri,"{'id': 14303993, 'body': 'Merhaba, bunları duymak bizleri çok üzdü.😞 Sana daha yakından yardımcı olmayı çok isteriz, bizimle Destek üzerinden iletişime geçebilir misin? Şimdiden teşekkürler.🌸', 'modified': '2020-03-28T18:19:15Z'}","Of course, an application that I can say is the best of the course practices that aim to maintain the progress of the question solution on the activity line, but we would like to get the right of the money we give, you would appreciate that I do not come across a good physicist once a month. I'm throwing a good person in the hope of bringing a good (!) E, of course, not only physics, but also my mathematics teachers can not understand where the diplomas I can not understand where I got tired of some of them is also sarcastic, some of them are napalim bi bi for the sake of God, the right of the servant, the branches of the right to find so many teachers. He knows how to read from Allah (!) Neither an explanation nor a note are making fun of you! When I will throw a question, do I have to write “detailed, descriptive ...” I can not solve the solve. What do we ask directly to the answer key, what we need to throw out of the answer key is already ... I have to go crazy now I have to explain myself a million times in every branch of such a solution that is no longer a solution. Either take it seriously. I would not understand whether the refund of the back of the question would come back as a notification. These are serious problems that require solutions and I am looking for my right, just concentrate on these problems. Especially in such a period, I need it thoroughly, whether it is no longer to enter me, what is it that it is a little more serious ... Please help."
55,2019-09-11 18:08:37,Çok özverili öğretmenlerin yanı sıra hiçbir şeyden haberi olmayan eğitmenler oldukça fazla 4 sorudan 1i yanlış çözülüyor ya da özen gösterilmiyor sonuç olarak fiyatını haketmeyen bir uygulama,1,FALSE,Kötü,iPad2 new,"{'id': 10929157, 'body': 'Merhabalar, çözümü değerlendirme sistemi sayesinde anlamadığın noktayı eğitmenlerimize ilettiğinde ekstra açıklama talep edebiliyorsun. Çözümü değerlendirme sisteminde yaşadığın bir aksaklık olduysa bizimle destek@kunduzapp.com üzerinden iletişime geçebilirsin. 😇', 'modified': '2019-09-27T11:23:33Z'}","In addition to very self -sacrificing teachers, trainers who are not aware of anything are quite solved or not."
56,2017-07-17 17:56:03,Sorularımı hızlı ve açıklayıcı çözdürebiliyorum kesinlikle başarılı,5,FALSE,Harika bir uygulama,Baumgartlinger12340,,I can solve my questions quickly and descriptive.
57,2020-06-01 7:52:28,sadece 3 soru hakkımız var diğer soruları çözmek için para veriyoz lütfenn hiç para vermiyek bence öyle daha iyi ve daha çok insan bu uygulamayı tanıyıp kullanır üzerime basılı tutup yararlıya tıklayın lütfen❤️,5,FALSE,sadece 3 soru ücretsiz,sorun varrrrrrrr,"{'id': 15706386, 'body': ""Merhaba, siz değerli öğrencilerimizin sorularını yanıtlamak adına 10,000'den fazla eğitmenimiz çalışıyor. Eğitmenlerimizin emeklerini karşılıksız bırakmamak için farklı ücretlerde paketlerimiz bulunuyor.😇 Paketlerle ilgili detaylı bilgi almak istersen bizimle Destek üzerinden iletişime geçebilirsin.🎈"", 'modified': '2020-06-01T17:13:37Z'}","We only have the right to solve other questions, please give money to solve other questions."
58,2017-04-29 2:14:26,ama iyi bir uygulama,4,FALSE,zor soru olunca düşük fotoğraf kalitesi diyolar,tolga kılınç,"{'id': 1650464, 'body': 'Merhaba Tolga, bize gönderilen sorulardan şu ana kadar çözülemeyen hiçbir soru olmadı. Düşük fotoğraf kalitesindeki sorular geri döndüğünde de soru hakkınız otomatik olarak geri iade ediliyor. Yeniden denersen çok kısa sürede sorun yanıtlanacaktır.', 'modified': '2017-11-02T16:32:54Z'}",but a good application
59,2019-09-16 15:14:28,Siz ne iğrenç insanlarsınız 150 tl çektiniz soru hakkı vermediniz. Sakın ama sakın yüklemeyin. Uygulamayı şikayet edicem ya iade edersiniz ya da sürünürsünüz.,1,FALSE,Pisliksiniz,ndğend,"{'id': 10929212, 'body': 'Merhabalar, öncelikle yaşadığın aksaklık için özür dileriz. 🙏🏼Bizimle destek@kunduzapp.com üzerinden iletişime geçebilirsen durumu inceleyerek sana yardımcı olabiliriz. 🙃', 'modified': '2019-09-27T11:26:33Z'}","What disgusting people are 150 TL you did not give the right to question. But don't install it. I complain about the application, you either return it or crawl."
60,2017-08-25 14:24:21,"Sorun yaşayanlar kendince haklı belki ama bahsedilen sorunlardan yaşamadım, ne para konusunda ne de soruların vakitlice çözülmemesi konusunda... dershane ortamında bu kadar soru çözdüremediğime yemin dahi edebilirim,gayet ve gaayet başarılı, laşka bi ortamda değil kesinlikle, sorularla muhattap herkes. Başkalarının sorularını ve soru çözümlerini görürken dahi sadece sorularla muhattap oluyorsunuz. Sıkıntınız olduğunuzda gayette iletiyosunuz ve cevapta veriyorlar. Anlamadığınız sorunun altına  yorum yapıyosunuz mesaj olarak tekrar daha açık açıklamaya çalışıyorlar ve bu sizin soru sayınızdan almıyor. Tavsiye ediyorum herkese",5,FALSE,Başarılı!,Çevrimdışı özellikl,,"Those who have problems are right in their own way, but I have not experienced the problems mentioned, neither the money nor the questions should not be solved in time ... I can even swear that I can not solve so much questions in the classroom environment, not in a successful, not in a environment, absolutely, with questions. Even when you see the questions and question solutions of others, you only deal with questions. When you are in trouble, you forward it and give it in the answer. You do not understand the problem under the problem you are trying to explain more clearly as a message and this does not receive the number of questions. I recommend everyone"
61,2017-08-21 16:19:59,Derslere yardımcı olan bir program.Memnunum.11.sınıf için de üyeliğimi yeniledim.,5,FALSE,👌,İrempost,,A program that helps the lessons.Memnunum.
62,2017-04-17 17:03:48,Efsaneee,5,FALSE,👍,Kenemeneke,,Legendary
63,2017-04-06 18:49:48,Ben 12. sınıf öğrencisiyim ve ygs'ye hazırlanmamda çok yardımcı oluyor. Kesinlikle uygulamayı indirmenizi şiddetle tavsiye ediyorum. İnternette reklamını görüyordum sürekli ama ne kadar doğru olur cevaplar diye tereddütte kalıyordum hep ama sonunda indirdim ve gerçekten çok memnunum 😊💕,5,FALSE,Beklediğimden daha iyi,Melisacun,,"I am a 12th grade student and helps me to prepare for YGS. I strongly recommend you to download the application. I was always hesitant to answer on the internet, but how right it would be correct, but I finally downloaded it and I am really glad 😊💕"
64,2019-10-27 18:37:06,Hande ve Dilara’nın YouTube kanalından geliyorum.,5,FALSE,Hande ve Dilara,yasemiinniisa,,I come from Hande and Dilara's Youtube channel.
65,2020-01-26 17:26:24,"yeni güncelleme çok kullanışsız olmuş. fotoğrafı seç, onayla, düzenle, dersi bul, seç, iki saniyede yapılabilecek bir işlemi neden bu kadar uzattınız anlayamadım doğrusu. artık herkes kolayca kitapların çözümlerine de ulaşabiliyorken kunduzun iyi yani pratik olmasıydı. şimdi bir denemenin sorularını göndermek yarım saat alıyor. yayınevinin sitesinde de çözümler varken kim neden sizi seçsin ki. kunduzu çok seviyordum fakat bu güncelleme beni gerçekten üzdü. umarım düzelir çünkü düzelmezse harcadığım paraya da üzüleceğim gerçekten",1,FALSE,yeni güncelleme,eyl123,,"The new update has been very useless. Choose the photo, confirm, edit, find lessons, select, I could not understand why you extended a process that can be done in two seconds. Now everyone was able to easily reach the solutions of the books, while the blog was good, that is, practical. Now it takes half an hour to send questions of an experiment. Who can choose you when there are solutions on the publisher's site? I loved the swaddle very much, but this update really upset me. I hope it gets better because I will really be sorry if it doesn't get better."
66,2019-09-10 21:05:02,Arkadaşlar önceden 10 soru bedava hakkınız olup üç gün kullanabiliyordunuz artık 5 tane soru hakkına indirmişler  ve aşırı pahalı gerek yok,3,FALSE,Kazık,gkcehyyy,"{'id': 10929109, 'body': ""Merhabalar, Kunduz'da öğrencilerin sorduğu sorular eğitmenler tarafından %100 çözüm garantisiyle çözülmektedir. Eğitmenlerin kaliteli çözümler için harcadıkları emeğin bir karşılığı olması adına uygulamamız ücretlidir. Kampanyalarımızı takip etmek için kunduzapp.com/paketler sayfasında göz atabilirsin. 😇"", 'modified': '2019-09-27T11:20:48Z'}",Friends before you have 10 questions free of charge and you could use it for three days.
67,2019-12-18 16:25:59,"einstein demiş ki 
“delilik aynı şeyi yapıp farkılı şey beklemektir.”
yani bir soruyu hocalar çözümledikten sonra bazı öğrenciler anlamaya biliyor ve çözümü yeniden okuyor yeniden anlamıyor bence çözüm geldikten sonra bir buton yapsanız anlamadım diye öğrenci ona bassa ve hoca yeniden daha detaylı bir şekilde yazsa bence daha güzel olur ama yararlı bir uygulama ben sevdim BU YORUMU YARARLI GÖRDÜYSEN ÜZERİNE BASILI TUT YARARLIYA BAS",4,FALSE,eksik,Wowwweeeewwww,"{'id': 12820395, 'body': 'Merhaba,uygulamamız hakkında geri bildirimde bulunduğun için çok teşekkür ederiz. Uygulamamızın sana faydalı olmasına çok sevindik. Bahsettiğin özellik uygulamamızda bulunuyor😊Uygulamamızın Çözüm Değerlendir özelliği sayesinde gelen çözüme puan vererek anlamadığın noktaları eğitmene sorabilir ve ek açıklama isteyebilirsin. Güvercin süreci ile ilgili bir sıkıntı yaşarsan da her zaman Destek kısmından bizimle iletişime geçebilirsin😇', 'modified': '2020-01-09T14:09:50Z'}","Einstein said
""Madness is doing the same thing and waiting for a different thing.""
In other words, after solving a question, some students know to understand and read the solution again. Press and Press the Useful Press"
68,2017-11-22 10:04:48,"Ödememi yapıp makbuzun ekran alıntısını gönderdim, yarım saattir onaylanmasını bekliyorum, birisi bakabilir mi artık, destek bölümünden de cevap alamıyorum!",5,FALSE,Onay,fıratutku,"{'id': 1824878, 'body': 'Fırat selam, üyeliğin başlatıldı. Yardım edebileceğimiz başka bir konu varsa uygulama içerisindeki destek kısmından bize ulaşabilirsin :)', 'modified': '2017-11-22T20:54:38Z'}","I made my payment and sent the screen quotation of the receipt, waiting for half an hour, someone can look at it, I can't get an answer from the support section!"
69,2019-09-08 13:26:30,Kunduzu geçen sene sınava hazırlanırken kullandım bir sorun yaşamadim fakat üniversiteye yerleştiğim için iptalini istedim fakat 3 ay boyunca parayı çekmeye devam ettiler iade istediğimde ettik dendi 2 hafta sonra baktiğimda edilmemişti kartımı kapatmak zorunda kaldim,2,FALSE,Önermiyorum,yeylulg01,"{'id': 10605403, 'body': 'Merhaba, öncelikle yaşadığın aksaklık için Kunduz ekibi olarak özür dileriz🙏Birden fazla hesap mı kullanıyordun acaba? Paketinin otomatik yenilenmesini kapatmış mıydın? Bizimle paylaştığın durumla yakından ilgilenmeyi ve sana yardımcı olmayı çok isteriz😇 Bunu yapabilmek için kullanıcı bilgilerine ihtiyacımız olacaktır. Seninle buradan iletişime geçtiğimizi de belirterek Destek kısmından bize ulaşabilir misin rica etsek?🎈 Sana hemen yardımcı olacağımızdan emin olabilirsin. Geri bildirimini bekliyor olacağız✨', 'modified': '2019-09-10T08:10:38Z'}","I used the swaddle while preparing for the exam last year, but I did not have a problem, but I wanted to cancel the university, but they continued to take the money for 3 months when I wanted to return when I looked after 2 weeks I had to close my card"
